payment_id,customer_id,staff_id,rental_id,amount,payment_date
17671,383,1,2252,2.99,2007-02-18 03:33:44.996577
17672,383,2,2318,2.99,2007-02-18 07:42:20.996577
17673,383,1,2609,7.99,2007-02-19 05:41:38.996577
17674,383,1,3091,2.99,2007-02-20 14:31:25.996577
17675,384,1,1961,0.99,2007-02-17 07:31:24.996577
17676,384,2,2020,0.99,2007-02-17 11:08:16.996577
17677,384,1,2378,7.99,2007-02-18 13:26:15.996577
17678,384,2,2510,5.99,2007-02-18 22:12:47.996577
17679,384,2,2935,3.99,2007-02-20 03:35:50.996577
17680,384,1,3088,9.99,2007-02-20 14:24:31.996577
17681,384,2,3101,4.99,2007-02-20 15:17:24.996577
17682,385,1,1746,2.99,2007-02-16 15:09:45.996577
17683,385,1,1937,0.99,2007-02-17 05:45:12.996577
17684,385,1,3105,0.99,2007-02-20 15:40:12.996577
17685,386,2,1585,3.99,2007-02-16 03:19:39.996577
17686,386,1,1608,2.99,2007-02-16 04:57:23.996577
17687,386,2,1819,5.99,2007-02-16 20:01:16.996577
17688,386,1,2732,0.99,2007-02-19 13:48:05.996577
17689,386,1,3351,2.99,2007-02-21 09:50:05.996577
17690,387,1,1464,0.99,2007-02-15 19:06:40.996577
17691,387,2,1465,0.99,2007-02-15 19:11:34.996577
17692,387,1,2068,0.99,2007-02-17 14:40:12.996577
17693,387,2,2100,0.99,2007-02-17 17:21:47.996577
17694,387,2,2981,5.99,2007-02-20 07:03:43.996577
17695,387,2,3378,4.99,2007-02-21 12:19:54.996577
17696,388,2,1276,6.99,2007-02-15 06:28:39.996577
17697,388,1,2145,0.99,2007-02-17 20:39:02.996577
17698,388,1,2537,5.99,2007-02-19 00:20:47.996577
17699,388,1,2692,4.99,2007-02-19 11:36:45.996577
17700,388,2,3159,7.99,2007-02-20 19:40:16.996577
17701,389,1,1763,4.99,2007-02-16 16:19:27.996577
17702,389,1,1946,4.99,2007-02-17 06:27:05.996577
17703,389,1,2552,3.99,2007-02-19 01:29:55.996577
17704,390,2,1539,5.99,2007-02-15 23:39:51.996577
17705,390,2,1730,2.99,2007-02-16 13:58:27.996577
17706,390,2,1893,2.99,2007-02-17 02:47:03.996577
17707,390,1,2330,7.99,2007-02-18 09:09:45.996577
17708,390,1,3147,5.99,2007-02-20 18:53:43.996577
17709,391,2,1232,0.99,2007-02-15 02:46:36.996577
17710,391,2,1931,0.99,2007-02-17 05:20:22.996577
17711,391,1,2045,2.99,2007-02-17 13:06:37.996577
17712,391,1,2690,2.99,2007-02-19 11:28:28.996577
17713,391,2,3163,2.99,2007-02-20 19:50:39.996577
17714,392,2,1530,6.99,2007-02-15 23:06:33.996577
17715,392,2,1764,2.99,2007-02-16 16:20:20.996577
17716,392,2,2289,2.99,2007-02-18 05:58:09.996577
17717,392,2,2890,4.99,2007-02-20 00:29:11.996577
17718,393,1,1611,6.99,2007-02-16 05:10:01.996577
17719,393,2,1915,1.99,2007-02-17 03:56:54.996577
17720,393,2,2219,2.99,2007-02-18 01:45:20.996577
17721,393,1,2319,4.99,2007-02-18 07:52:48.996577
17722,393,2,3001,2.99,2007-02-20 08:18:42.996577
17723,394,2,1324,4.99,2007-02-15 09:31:11.996577
17724,395,1,1270,0.99,2007-02-15 05:58:48.996577
17725,395,1,1562,0.99,2007-02-16 01:14:53.996577
17726,395,2,1603,0.99,2007-02-16 04:42:29.996577
17727,395,1,3030,4.99,2007-02-20 10:20:25.996577
17728,395,1,3310,0.99,2007-02-21 06:33:17.996577
17729,395,1,3389,6.99,2007-02-21 13:06:21.996577
17730,396,2,1370,1.99,2007-02-15 12:59:31.996577
17731,396,2,1385,4.99,2007-02-15 13:56:49.996577
17732,396,2,1408,6.99,2007-02-15 15:26:24.996577
17733,397,1,1769,5.99,2007-02-16 16:36:14.996577
17734,397,2,3027,1.99,2007-02-20 10:18:56.996577
17735,398,2,1228,2.99,2007-02-15 02:19:02.996577
17736,398,1,2087,6.99,2007-02-17 16:03:36.996577
17737,398,2,3141,9.99,2007-02-20 18:24:13.996577
17738,399,2,2961,2.99,2007-02-20 05:57:41.996577
17739,399,1,3036,5.99,2007-02-20 10:46:57.996577
17740,400,2,1364,0.99,2007-02-15 12:33:58.996577
17741,400,1,1917,3.99,2007-02-17 04:04:33.996577
17742,400,2,1923,6.99,2007-02-17 04:34:36.996577
17743,402,2,1194,4.99,2007-02-14 23:53:34.996577
17744,402,2,2490,4.99,2007-02-18 20:29:16.996577
17745,402,2,2913,2.99,2007-02-20 02:10:53.996577
17746,403,2,1221,4.99,2007-02-15 02:03:42.996577
17747,403,1,1249,8.99,2007-02-15 04:06:35.996577
17748,403,2,2488,3.99,2007-02-18 20:06:52.996577
17749,403,1,2927,4.99,2007-02-20 03:10:07.996577
17750,403,2,3049,6.99,2007-02-20 11:19:27.996577
17751,403,1,3356,5.99,2007-02-21 10:07:11.996577
17752,404,2,1506,2.99,2007-02-15 20:48:03.996577
17753,404,2,1840,4.99,2007-02-16 22:08:00.996577
17754,404,1,2715,4.99,2007-02-19 12:58:01.996577
17755,404,1,2951,2.99,2007-02-20 04:51:27.996577
17756,405,2,1315,4.99,2007-02-15 08:51:34.996577
17757,405,1,1888,0.99,2007-02-17 02:27:02.996577
17758,405,2,1953,5.99,2007-02-17 07:03:23.996577
17759,405,2,2654,3.99,2007-02-19 09:06:20.996577
17760,405,1,3240,4.99,2007-02-21 01:21:43.996577
17761,405,1,3253,5.99,2007-02-21 01:54:03.996577
17762,406,1,2113,4.99,2007-02-17 18:26:12.996577
17763,406,2,2150,3.99,2007-02-17 21:19:02.996577
17764,406,1,2241,2.99,2007-02-18 03:00:07.996577
17765,406,2,2325,0.99,2007-02-18 08:36:33.996577
17766,406,2,2585,0.99,2007-02-19 03:33:29.996577
17767,406,1,3186,7.99,2007-02-20 21:32:46.996577
17768,406,1,3306,4.99,2007-02-21 06:15:24.996577
17769,407,1,1698,2.99,2007-02-16 11:33:08.996577
17770,407,2,2597,0.99,2007-02-19 04:22:12.996577
17771,408,2,2479,4.99,2007-02-18 19:31:34.996577
17772,408,1,2564,2.99,2007-02-19 02:09:36.996577
17773,408,2,2728,2.99,2007-02-19 13:32:30.996577
17774,409,2,1226,5.99,2007-02-15 02:14:36.996577
17775,409,2,2310,8.99,2007-02-18 07:14:25.996577
17776,410,1,1514,2.99,2007-02-15 21:26:00.996577
17777,410,1,2073,2.99,2007-02-17 15:02:25.996577
17778,410,1,2255,4.99,2007-02-18 03:49:38.996577
17779,410,2,2400,5.99,2007-02-18 14:39:12.996577
17780,410,2,2971,0.99,2007-02-20 06:24:26.996577
17781,410,1,3249,4.99,2007-02-21 01:41:45.996577
17782,411,1,1985,0.99,2007-02-17 09:00:03.996577
17783,411,2,1997,2.99,2007-02-17 09:48:09.996577
17784,411,2,2712,0.99,2007-02-19 12:48:39.996577
17785,412,1,3292,2.99,2007-02-21 05:27:37.996577
17786,413,2,2130,5.99,2007-02-17 19:29:10.996577
17787,413,2,2545,4.99,2007-02-19 00:52:02.996577
17788,414,1,2246,4.99,2007-02-18 03:22:55.996577
17789,414,1,2559,9.99,2007-02-19 01:38:12.996577
17790,414,1,3318,5.99,2007-02-21 06:51:31.996577
17791,415,2,1867,4.99,2007-02-17 00:30:03.996577
17792,415,1,3211,2.99,2007-02-20 23:29:55.996577
17793,416,2,1158,2.99,2007-02-14 21:21:59.996577
17794,416,1,1343,4.99,2007-02-15 10:55:45.996577
17795,416,2,1553,0.99,2007-02-16 00:31:10.996577
17796,416,2,1596,2.99,2007-02-16 03:59:24.996577
17797,416,2,1771,0.99,2007-02-16 16:40:43.996577
17798,417,1,1921,3.99,2007-02-17 04:32:42.996577
17799,418,1,2825,2.99,2007-02-19 19:00:45.996577
17800,418,2,2943,2.99,2007-02-20 04:11:31.996577
17801,418,2,2969,2.99,2007-02-20 06:12:53.996577
17802,419,2,2793,2.99,2007-02-19 17:21:03.996577
17803,420,2,2672,3.99,2007-02-19 10:10:30.996577
17804,420,1,2698,0.99,2007-02-19 11:57:37.996577
17805,420,1,2726,0.99,2007-02-19 13:30:46.996577
17806,421,1,1693,4.99,2007-02-16 11:08:17.996577
17807,421,2,2407,2.99,2007-02-18 15:19:07.996577
17808,421,1,3170,4.99,2007-02-20 20:31:20.996577
17809,422,1,1846,0.99,2007-02-16 22:31:10.996577
17810,422,1,1897,4.99,2007-02-17 02:54:49.996577
17811,422,2,2747,2.99,2007-02-19 14:50:33.996577
17812,422,1,2778,5.99,2007-02-19 16:46:38.996577
17813,423,1,1504,3.99,2007-02-15 20:36:32.996577
17814,423,2,1827,0.99,2007-02-16 20:23:06.996577
17815,423,1,2600,6.99,2007-02-19 04:35:51.996577
17816,423,2,2758,6.99,2007-02-19 15:33:01.996577
17817,423,1,3072,8.99,2007-02-20 12:49:57.996577
17818,424,2,3044,4.99,2007-02-20 11:07:15.996577
17819,424,1,3166,6.99,2007-02-20 20:00:58.996577
17820,424,2,3404,0.99,2007-02-21 14:26:18.996577
17821,425,1,3276,6.99,2007-02-21 04:04:18.996577
17822,426,1,1709,6.99,2007-02-16 12:38:41.996577
17823,426,1,1842,7.99,2007-02-16 22:14:25.996577
17824,426,1,2204,2.99,2007-02-18 00:40:04.996577
17825,426,1,2804,0.99,2007-02-19 17:53:20.996577
17826,426,1,3243,0.99,2007-02-21 01:28:37.996577
17827,427,1,1342,5.99,2007-02-15 10:54:47.996577
17828,427,2,1628,3.99,2007-02-16 06:21:21.996577
17829,427,1,1648,5.99,2007-02-16 07:45:33.996577
17830,427,1,1857,1.99,2007-02-16 23:41:24.996577
17831,427,2,2466,0.99,2007-02-18 18:47:08.996577
17832,428,1,1227,3.99,2007-02-15 02:18:29.996577
17833,428,2,1471,2.99,2007-02-15 19:21:52.996577
17834,428,1,1601,3.99,2007-02-16 04:39:39.996577
17835,428,1,2677,2.99,2007-02-19 10:30:25.996577
17836,428,2,3377,0.99,2007-02-21 12:19:38.996577
17837,429,2,1781,5.99,2007-02-16 17:48:50.996577
17838,429,2,1798,2.99,2007-02-16 18:44:41.996577
17839,429,2,1916,7.99,2007-02-17 03:58:25.996577
17840,429,1,3409,2.99,2007-02-21 14:46:04.996577
17841,430,2,1207,0.99,2007-02-15 00:55:34.996577
17842,430,1,1274,2.99,2007-02-15 06:21:18.996577
17843,430,1,1538,2.99,2007-02-15 23:34:16.996577
17844,430,1,1759,6.99,2007-02-16 16:15:03.996577
17845,430,2,2892,0.99,2007-02-20 00:35:05.996577
17846,430,2,3153,0.99,2007-02-20 19:12:41.996577
17847,431,2,1561,2.99,2007-02-16 01:09:56.996577
17848,431,1,2096,4.99,2007-02-17 17:01:30.996577
17849,431,1,2269,3.99,2007-02-18 04:49:20.996577
17850,431,2,2281,4.99,2007-02-18 05:15:55.996577
17851,431,2,2761,2.99,2007-02-19 15:50:43.996577
17852,431,2,3304,6.99,2007-02-21 06:12:06.996577
17853,431,2,3369,8.99,2007-02-21 11:48:57.996577
17854,432,2,1180,5.99,2007-02-14 23:07:27.996577
17855,432,2,1597,2.99,2007-02-16 04:15:29.996577
17856,432,2,3194,4.99,2007-02-20 22:28:23.996577
17857,434,1,1225,0.99,2007-02-15 02:14:01.996577
17858,434,2,1584,5.99,2007-02-16 03:19:16.996577
17859,434,2,2415,7.99,2007-02-18 15:31:08.996577
17860,434,1,2430,3.99,2007-02-18 16:20:12.996577
17861,434,1,2494,3.99,2007-02-18 20:43:35.996577
17862,434,1,3014,2.99,2007-02-20 09:13:46.996577
17863,434,2,3037,2.99,2007-02-20 10:56:29.996577
17864,435,2,1443,0.99,2007-02-15 17:26:17.996577
17865,435,1,2984,0.99,2007-02-20 07:12:10.996577
17866,436,1,2291,9.99,2007-02-18 06:05:12.996577
17867,437,2,2239,5.99,2007-02-18 02:52:20.996577
17868,437,1,2792,2.99,2007-02-19 17:20:51.996577
17869,437,2,3265,2.99,2007-02-21 02:51:39.996577
17870,438,1,1431,4.99,2007-02-15 16:54:55.996577
17871,438,2,1779,0.99,2007-02-16 17:23:37.996577
17872,438,2,2206,0.99,2007-02-18 00:43:11.996577
17873,438,1,2591,4.99,2007-02-19 04:00:48.996577
17874,438,1,3315,4.99,2007-02-21 06:45:30.996577
17875,438,2,3368,0.99,2007-02-21 11:47:04.996577
17876,439,1,1264,4.99,2007-02-15 05:28:05.996577
17877,439,2,1557,0.99,2007-02-16 00:57:01.996577
17878,439,2,2097,4.99,2007-02-17 17:08:30.996577
17879,439,1,2621,2.99,2007-02-19 06:35:57.996577
17880,439,1,2992,2.99,2007-02-20 07:40:17.996577
17881,439,1,3294,6.99,2007-02-21 05:31:49.996577
17882,441,1,1602,4.99,2007-02-16 04:41:06.996577
17883,441,2,2328,4.99,2007-02-18 08:45:47.996577
17884,442,1,1251,5.99,2007-02-15 04:27:21.996577
17885,442,2,1358,0.99,2007-02-15 11:57:14.996577
17886,442,2,1576,8.99,2007-02-16 02:23:05.996577
17887,442,1,1774,2.99,2007-02-16 16:56:18.996577
17888,443,1,2871,2.99,2007-02-19 22:56:15.996577
17889,444,1,1239,0.99,2007-02-15 03:21:27.996577
17890,444,2,1397,3.99,2007-02-15 14:53:52.996577
17891,444,2,1441,1.99,2007-02-15 17:22:47.996577
17892,444,1,2551,4.99,2007-02-19 01:19:30.996577
17893,444,2,3301,7.99,2007-02-21 06:00:51.996577
17894,444,2,3415,5.99,2007-02-21 15:28:15.996577
17895,446,1,2248,4.99,2007-02-18 03:28:14.996577
17896,446,2,2335,3.99,2007-02-18 09:28:02.996577
17897,446,2,2520,6.99,2007-02-18 22:57:26.996577
17898,446,2,2710,0.99,2007-02-19 12:32:22.996577
17899,446,1,3060,2.99,2007-02-20 12:15:46.996577
17900,446,2,3168,0.99,2007-02-20 20:14:27.996577
17901,447,2,1230,0.99,2007-02-15 02:32:35.996577
17902,447,2,1890,2.99,2007-02-17 02:34:39.996577
17903,447,1,2025,4.99,2007-02-17 11:32:26.996577
17904,447,2,2285,4.99,2007-02-18 05:29:20.996577
17905,448,1,1313,5.99,2007-02-15 08:47:00.996577
17906,448,2,1823,7.99,2007-02-16 20:16:42.996577
17907,448,2,2697,0.99,2007-02-19 11:57:34.996577
17908,448,2,3225,3.99,2007-02-21 00:45:21.996577
17909,448,2,3347,5.99,2007-02-21 09:36:58.996577
17910,449,2,1295,4.99,2007-02-15 07:45:46.996577
17911,449,1,2348,0.99,2007-02-18 10:44:09.996577
17912,449,2,2970,2.99,2007-02-20 06:20:17.996577
17913,450,2,1639,4.99,2007-02-16 07:02:05.996577
17914,450,1,1739,0.99,2007-02-16 14:38:04.996577
17915,450,2,1914,2.99,2007-02-17 03:54:20.996577
17916,450,2,2278,0.99,2007-02-18 05:06:23.996577
17917,450,1,2501,4.99,2007-02-18 21:38:37.996577
17918,450,1,2626,2.99,2007-02-19 06:57:10.996577
17919,450,1,3155,4.99,2007-02-20 19:31:04.996577
17920,451,1,1202,0.99,2007-02-15 00:36:30.996577
17921,451,1,1851,0.99,2007-02-16 23:00:52.996577
17922,451,1,1940,6.99,2007-02-17 06:10:48.996577
17923,451,1,2671,1.99,2007-02-19 10:01:37.996577
17924,451,1,2909,3.99,2007-02-20 01:47:36.996577
17925,451,2,2917,0.99,2007-02-20 02:37:01.996577
17926,451,1,3316,6.99,2007-02-21 06:48:44.996577
17927,452,2,1203,4.99,2007-02-15 00:37:28.996577
17928,452,1,1512,5.99,2007-02-15 21:21:29.996577
17929,452,1,1794,3.99,2007-02-16 18:37:03.996577
17930,452,1,2263,0.99,2007-02-18 04:26:13.996577
17931,452,2,2266,4.99,2007-02-18 04:33:28.996577
17932,452,1,2504,0.99,2007-02-18 21:48:19.996577
17933,452,2,2661,0.99,2007-02-19 09:19:18.996577
17934,453,2,2852,5.99,2007-02-19 21:37:16.996577
17935,453,1,2853,7.99,2007-02-19 21:38:07.996577
17936,453,2,2887,4.99,2007-02-20 00:08:09.996577
17937,454,2,1647,4.99,2007-02-16 07:43:24.996577
17938,454,2,1844,7.99,2007-02-16 22:22:19.996577
17939,454,1,1861,1.99,2007-02-16 23:45:57.996577
17940,454,1,1938,4.99,2007-02-17 05:47:02.996577
17941,454,2,2048,5.99,2007-02-17 13:23:55.996577
17942,454,2,2182,5.99,2007-02-17 23:24:44.996577
17943,454,1,2437,2.99,2007-02-18 16:58:52.996577
17944,454,2,2666,9.99,2007-02-19 09:45:38.996577
17945,454,1,3221,2.99,2007-02-21 00:18:13.996577
17946,454,1,3362,4.99,2007-02-21 10:48:20.996577
17947,455,2,1382,1.99,2007-02-15 13:46:34.996577
17948,455,1,1802,1.99,2007-02-16 18:51:56.996577
17949,455,1,1906,2.99,2007-02-17 03:22:01.996577
17950,455,2,2356,0.99,2007-02-18 11:27:49.996577
17951,456,1,1288,2.99,2007-02-15 07:10:18.996577
17952,456,1,1700,0.99,2007-02-16 11:46:49.996577
17953,456,2,2103,5.99,2007-02-17 17:41:36.996577
17954,456,2,2146,6.99,2007-02-17 20:54:49.996577
17955,456,1,2192,4.99,2007-02-18 00:04:13.996577
17956,456,1,2404,0.99,2007-02-18 15:02:14.996577
17957,456,1,2581,2.99,2007-02-19 03:22:39.996577
17958,457,2,1453,4.99,2007-02-15 18:05:05.996577
17959,457,2,1727,0.99,2007-02-16 13:50:13.996577
17960,457,1,2030,0.99,2007-02-17 11:41:53.996577
17961,457,1,2172,7.99,2007-02-17 22:34:42.996577
17962,457,1,2670,4.99,2007-02-19 09:58:42.996577
17963,457,1,2762,3.99,2007-02-19 15:50:57.996577
17964,457,1,2811,0.99,2007-02-19 18:21:56.996577
17965,457,2,3115,2.99,2007-02-20 16:27:31.996577
17966,457,2,3184,2.99,2007-02-20 21:26:10.996577
17967,458,2,2629,5.99,2007-02-19 07:10:38.996577
17968,458,2,3322,0.99,2007-02-21 07:11:03.996577
17969,459,2,1876,0.99,2007-02-17 01:19:17.996577
17970,459,2,1977,2.99,2007-02-17 08:06:48.996577
17971,459,2,2075,4.99,2007-02-17 15:08:59.996577
17972,459,1,2899,0.99,2007-02-20 01:07:47.996577
17973,459,2,3041,4.99,2007-02-20 11:04:10.996577
17974,459,2,3045,0.99,2007-02-20 11:10:26.996577
17975,459,2,3234,9.99,2007-02-21 01:08:10.996577
17976,460,2,1392,0.99,2007-02-15 14:40:53.996577
17977,461,2,3127,5.99,2007-02-20 17:08:09.996577
17978,461,2,3319,4.99,2007-02-21 06:54:12.996577
17979,462,2,1773,5.99,2007-02-16 16:42:09.996577
17980,462,2,1926,9.99,2007-02-17 04:52:56.996577
17981,462,1,3279,4.99,2007-02-21 04:34:19.996577
17982,463,1,1284,2.99,2007-02-15 06:55:59.996577
17983,463,2,2527,4.99,2007-02-18 23:38:57.996577
17984,463,1,3217,2.99,2007-02-20 23:56:38.996577
17985,463,1,3309,4.99,2007-02-21 06:29:15.996577
17986,464,2,1277,4.99,2007-02-15 06:29:55.996577
17987,464,1,3167,2.99,2007-02-20 20:10:55.996577
17988,465,1,1337,2.99,2007-02-15 10:41:08.996577
17989,465,1,2079,4.99,2007-02-17 15:18:11.996577
17990,465,1,2159,8.99,2007-02-17 22:05:55.996577
17991,465,2,2524,0.99,2007-02-18 23:16:37.996577
17992,466,2,1808,7.99,2007-02-16 19:28:01.996577
17993,466,2,2446,8.99,2007-02-18 17:33:07.996577
17994,466,1,3022,3.99,2007-02-20 09:45:46.996577
17995,466,2,3237,4.99,2007-02-21 01:16:22.996577
17996,466,2,3343,2.99,2007-02-21 09:25:25.996577
17997,467,1,1737,8.99,2007-02-16 14:28:10.996577
17998,467,2,2121,4.99,2007-02-17 19:07:20.996577
17999,467,2,2870,9.99,2007-02-19 22:46:12.996577
18000,467,1,3250,6.99,2007-02-21 01:45:02.996577
18001,468,2,1229,2.99,2007-02-15 02:21:39.996577
18002,468,1,1627,8.99,2007-02-16 06:19:35.996577
18003,468,1,1821,2.99,2007-02-16 20:11:15.996577
18004,468,1,1975,2.99,2007-02-17 08:00:36.996577
18005,468,2,2462,4.99,2007-02-18 18:28:41.996577
18006,468,1,2831,0.99,2007-02-19 19:45:32.996577
18007,469,2,1399,0.99,2007-02-15 14:58:17.996577
18008,469,1,1680,9.99,2007-02-16 09:45:48.996577
18009,470,2,1256,0.99,2007-02-15 04:42:23.996577
18010,470,1,1283,0.99,2007-02-15 06:55:56.996577
18011,470,2,1594,7.99,2007-02-16 03:43:38.996577
18012,471,1,1447,4.99,2007-02-15 17:42:17.996577
18013,471,2,1449,2.99,2007-02-15 17:47:42.996577
18014,471,2,2165,2.99,2007-02-17 22:19:36.996577
18015,471,2,2350,4.99,2007-02-18 10:53:55.996577
18016,471,2,3073,4.99,2007-02-20 13:01:52.996577
18017,472,1,1389,4.99,2007-02-15 14:17:27.996577
18018,472,2,1776,6.99,2007-02-16 17:15:24.996577
18019,472,1,2538,5.99,2007-02-19 00:25:25.996577
18020,472,1,2974,0.99,2007-02-20 06:28:50.996577
18021,472,1,2991,4.99,2007-02-20 07:39:09.996577
18022,472,1,3254,0.99,2007-02-21 01:55:36.996577
18023,473,2,1748,0.99,2007-02-16 15:22:29.996577
18024,473,1,2125,2.99,2007-02-17 19:22:08.996577
18025,473,2,2553,4.99,2007-02-19 01:33:25.996577
18026,473,2,2748,4.99,2007-02-19 14:50:52.996577
18027,474,1,1758,8.99,2007-02-16 16:08:05.996577
18028,474,2,2944,7.99,2007-02-20 04:12:08.996577
18029,476,1,1682,3.99,2007-02-16 10:22:51.996577
18030,476,1,2080,0.99,2007-02-17 15:28:06.996577
18031,476,2,2508,4.99,2007-02-18 22:12:24.996577
18032,476,2,3448,2.99,2007-02-21 19:27:46.996577
18033,477,1,1714,6.99,2007-02-16 12:58:25.996577
18034,477,1,2187,2.99,2007-02-17 23:45:53.996577
18035,477,1,2306,10.99,2007-02-18 07:01:49.996577
18036,477,2,2676,4.99,2007-02-19 10:23:23.996577
18037,478,1,1708,0.99,2007-02-16 12:37:10.996577
18038,478,2,2358,4.99,2007-02-18 11:29:17.996577
18039,478,1,2529,6.99,2007-02-18 23:46:53.996577
18040,478,2,2616,8.99,2007-02-19 06:01:26.996577
18041,478,2,2765,4.99,2007-02-19 16:03:05.996577
18042,478,2,3259,4.99,2007-02-21 02:25:41.996577
18043,479,1,1902,2.99,2007-02-17 03:04:18.996577
18044,479,2,1947,3.99,2007-02-17 06:30:46.996577
18045,479,2,1987,2.99,2007-02-17 09:09:02.996577
18046,479,2,2071,3.99,2007-02-17 15:01:43.996577
18047,479,2,2376,2.99,2007-02-18 13:23:56.996577
18048,479,2,2764,6.99,2007-02-19 15:55:51.996577
18049,480,1,1353,0.99,2007-02-15 11:42:02.996577
18050,480,1,1733,0.99,2007-02-16 14:05:33.996577
18051,481,2,1168,2.99,2007-02-14 22:03:35.996577
18052,481,2,2296,4.99,2007-02-18 06:39:08.996577
18053,481,2,3285,4.99,2007-02-21 04:58:39.996577
18054,481,2,3293,0.99,2007-02-21 05:27:59.996577
18055,482,2,3048,2.99,2007-02-20 11:18:21.996577
18056,482,2,3255,0.99,2007-02-21 02:08:18.996577
18057,483,1,2855,4.99,2007-02-19 21:40:15.996577
18058,483,2,2867,0.99,2007-02-19 22:37:04.996577
18059,483,1,3380,8.99,2007-02-21 12:27:12.996577
18060,484,1,1351,3.99,2007-02-15 11:19:29.996577
18061,484,2,1643,3.99,2007-02-16 07:24:01.996577
18062,484,1,2015,4.99,2007-02-17 10:44:55.996577
18063,484,1,2044,5.99,2007-02-17 13:06:23.996577
18064,485,2,1684,2.99,2007-02-16 10:26:00.996577
18065,485,1,1721,8.99,2007-02-16 13:30:02.996577
18066,486,1,2036,4.99,2007-02-17 12:15:18.996577
18067,486,1,2102,5.99,2007-02-17 17:33:48.996577
18068,486,2,2566,2.99,2007-02-19 02:14:05.996577
18069,486,2,2797,2.99,2007-02-19 17:32:58.996577
18070,487,2,3100,3.99,2007-02-20 15:16:23.996577
18071,488,2,1655,3.99,2007-02-16 08:20:05.996577
18072,488,2,1704,5.99,2007-02-16 12:14:22.996577
18073,489,2,1614,3.99,2007-02-16 05:26:28.996577
18074,489,1,2201,0.99,2007-02-18 00:36:53.996577
18075,489,1,2370,7.99,2007-02-18 12:58:20.996577
18076,489,1,2802,4.99,2007-02-19 17:46:43.996577
18077,490,1,1665,3.99,2007-02-16 08:44:28.996577
18078,491,2,1198,2.99,2007-02-15 00:17:24.996577
18079,491,1,1371,4.99,2007-02-15 13:06:41.996577
18080,491,2,2026,4.99,2007-02-17 11:34:04.996577
18081,491,1,2259,4.99,2007-02-18 04:06:11.996577
18082,491,2,2391,4.99,2007-02-18 14:01:56.996577
18083,491,2,3031,4.99,2007-02-20 10:21:15.996577
18084,491,1,3440,3.99,2007-02-21 18:26:44.996577
18085,492,2,1691,1.99,2007-02-16 10:52:54.996577
18086,492,2,1855,4.99,2007-02-16 23:23:24.996577
18087,492,2,1956,4.99,2007-02-17 07:11:58.996577
18088,492,1,3298,9.99,2007-02-21 05:38:10.996577
18089,493,2,2109,3.99,2007-02-17 18:10:08.996577
18090,493,1,2365,4.99,2007-02-18 12:14:00.996577
18091,493,1,2579,0.99,2007-02-19 03:09:10.996577
18092,493,1,2864,2.99,2007-02-19 22:29:18.996577
18093,494,1,1683,2.99,2007-02-16 10:23:21.996577
18094,495,2,2074,2.99,2007-02-17 15:08:29.996577
18095,495,1,2349,4.99,2007-02-18 10:53:40.996577
18096,495,1,2549,7.99,2007-02-19 01:15:05.996577
18097,495,1,3129,3.99,2007-02-20 17:26:14.996577
18098,496,1,2567,2.99,2007-02-19 02:33:12.996577
18099,497,2,2180,8.99,2007-02-17 23:16:09.996577
18100,497,1,2298,5.99,2007-02-18 06:46:55.996577
18101,497,1,2406,2.99,2007-02-18 15:08:03.996577
18102,497,2,2818,4.99,2007-02-19 18:34:18.996577
18103,498,1,1253,6.99,2007-02-15 04:34:59.996577
18104,498,1,1782,2.99,2007-02-16 17:49:38.996577
18105,498,1,2344,2.99,2007-02-18 10:30:13.996577
18106,498,1,2449,4.99,2007-02-18 17:47:02.996577
18107,498,1,3098,0.99,2007-02-20 15:05:27.996577
18108,498,2,3360,0.99,2007-02-21 10:41:07.996577
18109,499,1,1355,2.99,2007-02-15 11:42:25.996577
18110,499,2,1526,4.99,2007-02-15 22:56:17.996577
18111,499,2,1830,4.99,2007-02-16 20:47:09.996577
18112,499,2,3241,1.99,2007-02-21 01:22:58.996577
18113,500,1,1375,5.99,2007-02-15 13:23:22.996577
18114,500,2,1388,5.99,2007-02-15 14:17:07.996577
18115,500,2,2189,3.99,2007-02-17 23:48:52.996577
18116,500,2,2526,6.99,2007-02-18 23:31:33.996577
18117,500,1,2996,2.99,2007-02-20 07:48:55.996577
18118,501,2,3222,5.99,2007-02-21 00:18:55.996577
18119,501,1,3412,7.99,2007-02-21 15:12:57.996577
18120,502,2,1696,7.99,2007-02-16 11:18:27.996577
18121,502,2,2420,0.99,2007-02-18 15:50:54.996577
18122,502,1,2911,0.99,2007-02-20 02:01:03.996577
18123,503,2,2108,4.99,2007-02-17 18:03:52.996577
18124,503,1,2225,2.99,2007-02-18 02:04:06.996577
18125,503,2,3430,0.99,2007-02-21 17:14:34.996577
18126,504,1,2720,1.99,2007-02-19 13:20:21.996577
18127,504,1,2938,6.99,2007-02-20 03:45:48.996577
18128,505,2,1799,5.99,2007-02-16 18:45:46.996577
18129,505,2,1886,4.99,2007-02-17 02:04:28.996577
18130,505,1,2773,7.99,2007-02-19 16:32:44.996577
18131,505,1,3137,5.99,2007-02-20 18:09:54.996577
18132,506,1,1446,6.99,2007-02-15 17:42:11.996577
18133,506,1,1467,2.99,2007-02-15 19:15:36.996577
18134,506,2,1565,0.99,2007-02-16 01:41:35.996577
18135,506,1,2755,9.99,2007-02-19 15:24:57.996577
